user_id,movie_id,rev_rating,rev_comment
55,150,7,A Thrilling Documentary of a Husband And a Feminist who must Face a Mad Scientist in Ancient China
414,151,8,A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin
334,151,3,A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies
197,151,3,A Fateful Display of a Lumberjack And a Girl who must Succumb a Mad Cow in A Manhattan Penthouse
83,151,10,A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station
430,152,9,A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station
37,152,10,A Amazing Documentary of a Man And a Husband who must Confront a Squirrel in A MySQL Convention
394,153,2,A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China
302,153,7,A Fast-Paced Display of a Squirrel And a Composer who must Fight a Forensic Psychologist in A Jet Boat
119,153,7,A Fast-Paced Display of a Robot And a Butler who must Defeat a Butler in A MySQL Convention
111,153,2,A Amazing Documentary of a Car And a Robot who must Escape a Lumberjack in An Abandoned Amusement Park
525,153,3,A Thrilling Panorama of a Pastry Chef And a Secret Agent who must Overcome a Student in A Manhattan Penthouse
322,153,4,A Lacklusture Drama of a Forensic Psychologist And a Car who must Redeem a Man in A Manhattan Penthouse
272,153,6,A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China
270,153,9,A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft
150,154,3,A Lacklusture Epistle of a Dentist And a Technical Writer who must Find a Dog in A Monastery
131,154,7,A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California
78,154,4,A Brilliant Yarn of a Cat And a Car who must Confront a Explorer in Ancient Japan
132,154,8,A Taut Story of a Waitress And a Man who must Face a Car in A Baloon Factory
367,154,5,A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank
12,154,5,A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin
361,154,7,A Fanciful Story of a Technical Writer And a Squirrel who must Defeat a Dog in The Gulf of Mexico
197,155,2,A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon
556,155,7,A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin
492,155,4,A Lacklusture Panorama of a Woman And a Frisbee who must Chase a Crocodile in A Jet Boat
400,155,5,A Touching Display of a Pioneer And a Butler who must Chase a Car in California
121,155,0,A Fast-Paced Tale of a Car And a Dog who must Outgun a A Shark in Australia
104,155,4,A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat
307,155,6,A Insightful Character Study of a Girl And a Car who must Pursue a Mad Cow in A Shark Tank
472,156,8,A Beautiful Display of a Cat And a Pastry Chef who must Outrace a Mad Cow in A Jet Boat
56,156,9,A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria
473,156,2,A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention
528,156,4,A Touching Epistle of a Crocodile And a Teacher who must Build a Forensic Psychologist in A MySQL Convention
247,157,1,A Fanciful Drama of a Frisbee And a Dog who must Fight a Madman in A Jet Boat
325,157,3,A Boring Epistle of a Crocodile And a Lumberjack who must Outgun a Moose in Ancient China
142,157,3,A Intrepid Drama of a Astronaut And a Crocodile who must Find a Boat in Soviet Georgia
213,157,10,A Insightful Drama of a Feminist And a A Shark who must Vanquish a Boat in A Shark Tank
554,157,6,A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft
189,158,4,A Boring Panorama of a Secret Agent And a Girl who must Sink a Waitress in The Outback
76,158,8,A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park
157,158,9,A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station
294,158,7,A Brilliant Character Study of a Secret Agent And a Man who must Find a Cat in The Gulf of Mexico
203,158,4,A Astounding Character Study of a Hunter And a Waitress who must Sink a Man in New Orleans
230,159,6,A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico
552,159,8,A Touching Reflection of a Crocodile And a Dog who must Chase a Hunter in An Abandoned Fun House
495,159,7,A Amazing Display of a Car And a Monkey who must Fight a Teacher in Soviet Georgia
75,159,4,A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park
287,159,0,A Emotional Character Study of a Car And a Girl who must Face a Composer in A U-Boat
524,159,2,A Touching Panorama of a Lumberjack And a Frisbee who must Build a Dog in Australia
581,160,2,A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank
406,160,4,A Beautiful Display of a Mad Cow And a Dog who must Redeem a Waitress in An Abandoned Amusement Park
82,160,1,A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory
202,160,8,A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse
459,161,9,A Awe-Inspiring Reflection of a Astronaut And a A Shark who must Defeat a Forensic Psychologist in California
41,161,4,A Action-Packed Saga of a Pastry Chef And a Explorer who must Discover a A Shark in The Outback
107,161,4,A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House
159,161,6,A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse
217,161,7,A Insightful Panorama of a Crocodile And a Boat who must Conquer a Sumo Wrestler in A MySQL Convention
421,161,1,A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies
90,162,6,A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Chase a Forensic Psychologist in A Baloon
58,162,7,A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico
337,162,3,A Beautiful Tale of a Frisbee And a Moose who must Vanquish a Dog in An Abandoned Amusement Park
142,162,6,A Lacklusture Panorama of a Dentist And a Forensic Psychologist who must Outrace a Pioneer in A U-Boat
247,162,8,A Fast-Paced Display of a Lumberjack And a Mad Scientist who must Succumb a Sumo Wrestler in The Sahara Desert
207,162,9,A Amazing Epistle of a Girl And a Woman who must Outrace a Waitress in Soviet Georgia
447,162,2,A Awe-Inspiring Drama of a Dog And a Man who must Escape a Robot in A Shark Tank
166,162,8,A Fateful Yarn of a Husband And a Dog who must Battle a Waitress in A Jet Boat
388,163,9,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse
526,163,5,A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia
31,163,8,A Taut Display of a Pioneer And a Man who must Reach a Girl in The Gulf of Mexico
588,163,3,A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria
131,164,0,A Touching Story of a Crocodile And a Girl who must Sink a Man in The Gulf of Mexico
532,164,6,A Awe-Inspiring Yarn of a Student And a Teacher who must Fight a Teacher in An Abandoned Amusement Park
123,164,5,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station
565,164,4,A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft
372,164,5,A Emotional Drama of a Husband And a Lumberjack who must Build a Cat in Ancient India
423,164,10,A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat
156,164,7,A Thrilling Epistle of a Boat And a Secret Agent who must Face a Boy in A Baloon
225,164,4,A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat
468,164,3,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory
428,164,8,A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China
236,165,3,A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank
277,165,8,A Thoughtful Story of a Moose And a Husband who must Face a Secret Agent in The Sahara Desert
271,165,1,A Awe-Inspiring Documentary of a Womanizer And a Pastry Chef who must Kill a Lumberjack in Berlin
444,165,2,A Emotional Display of a Crocodile And a Husband who must Reach a Man in Ancient Japan
559,166,2,A Boring Story of a Butler And a Astronaut who must Outrace a Pioneer in Australia
509,166,0,A Fateful Display of a Monkey And a Car who must Sink a Husband in A MySQL Convention
300,166,6,A Awe-Inspiring Documentary of a Moose And a Madman who must Meet a Dog in An Abandoned Mine Shaft
599,166,8,A Touching Reflection of a Database Administrator And a Madman who must Build a Lumberjack in Nigeria
571,166,2,A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station
251,166,6,A Amazing Epistle of a Squirrel And a Lumberjack who must Succumb a Database Administrator in A U-Boat
480,166,6,A Thrilling Character Study of a Robot And a Squirrel who must Face a Dog in Ancient India
476,167,1,A Fast-Paced Drama of a Pioneer And a Mad Cow who must Challenge a Madman in Ancient Japan
570,167,6,A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India
56,167,8,A Touching Reflection of a Man And a Monkey who must Pursue a Womanizer in A MySQL Convention
183,168,6,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert
524,168,9,A Emotional Saga of a Car And a Madman who must Discover a Pioneer in California
242,168,0,A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft
312,168,9,A Fanciful Character Study of a Lumberjack And a Car who must Discover a Cat in An Abandoned Amusement Park
474,168,9,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India
318,169,1,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin
511,169,6,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan
298,169,5,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery
486,169,1,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans
266,169,9,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India
20,170,8,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention
34,170,4,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse
521,170,9,A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia
516,170,1,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat
353,170,7,A Unbelieveable Display of a Crocodile And a Feminist who must Overcome a Moose in An Abandoned Amusement Park
483,170,0,A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans
346,170,5,A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory
528,170,9,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert
545,171,6,A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House
16,171,3,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin
308,171,3,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park
533,171,4,A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank
486,172,7,A Fanciful Character Study of a Secret Agent And a Mad Scientist who must Reach a Teacher in Australia
313,172,5,A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California
229,172,4,A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin
424,172,4,A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention
301,172,5,A Fast-Paced Saga of a Girl And a Forensic Psychologist who must Redeem a Girl in Nigeria
164,172,7,A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California
152,172,8,A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention
321,172,6,A Action-Packed Character Study of a Astronaut And a Explorer who must Reach a Monkey in A MySQL Convention
170,172,6,A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park
69,173,0,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan
400,173,10,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert
475,173,2,A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia
89,173,7,A Lacklusture Display of a Butler And a Man who must Sink a Explorer in Soviet Georgia
280,174,5,A Boring Yarn of a Pioneer And a Feminist who must Redeem a Cat in An Abandoned Amusement Park
597,174,4,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank
406,175,4,A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin
207,175,3,A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia
316,175,4,A Thoughtful Documentary of a Dog And a Man who must Sink a Man in A Shark Tank
510,175,10,A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse
576,175,9,A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback
